3       | 128.31.0.34      | 128.30.0.0/15       | US | arin     |            | MIT-GATEWAYS - Massachusetts Institute of Technology,US
31342   | 89.22.97.193     | 89.22.96.0/19       | DE | ripencc  | 2011-07-11 | EU-CLANOTOPIA Alvotech GmbH,DE
31342   | 89.22.97.58      | 89.22.96.0/19       | DE | ripencc  | 2011-07-11 | EU-CLANOTOPIA Alvotech GmbH,DE
31342   | 91.203.212.112   | 91.203.212.0/22     | DE | ripencc  | 2008-05-09 | EU-CLANOTOPIA Alvotech GmbH,DE
31342   | 91.226.89.17     | 91.226.88.0/22      | DE | ripencc  | 2011-04-19 | EU-CLANOTOPIA Alvotech GmbH,DE
31400   | 77.37.6.59       | 77.37.0.0/17        | DE | ripencc  | 2007-03-16 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 82.211.0.201     | 82.211.0.0/18       | DE | ripencc  | 2003-10-10 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 82.211.19.129    | 82.211.0.0/18       | DE | ripencc  | 2003-10-10 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 82.211.19.143    | 82.211.0.0/18       | DE | ripencc  | 2003-10-10 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.149.200   | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.206.99    | 84.200.206.0/24     | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.44.239    | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.73.238    | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.77.243    | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.8.207     | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.8.33      | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31400   | 84.200.82.163    | 84.200.0.0/16       | DE | ripencc  | 2004-04-28 | ACCELERATED-IT Accelerated IT Services GmbH,DE
31463   | 178.17.41.141    | 178.17.32.0/20      | GB | ripencc  | 2010-03-15 | FOURD-AS 4D Data Centres Ltd,GB
31510   | 83.175.100.130   | 83.175.64.0/18      | AT | ripencc  | 2004-05-28 | IKB-AS Innsbrucker Kommunalbetriebe AG,AT
31514   | 5.35.108.7       | 5.35.0.0/17         | RU | ripencc  | 2012-05-11 | INF-NET-AS LLC _Multiscan_,RU
31595   | 83.167.185.35    | 83.167.160.0/19     | GB | ripencc  | 2004-06-18 | AWELL-WIRELESS-AS AwellConnected.Com,GB
31863   | 216.126.192.40   | 216.126.192.0/21    | US | arin     | 2015-04-27 | DACEN-2 - Centrilogic, Inc.,US
31983   | 130.15.202.115   | 130.15.0.0/16       | CA | arin     |            | QUEENSU-KINGSTON - Queen_s University,CA
32097   | 69.30.195.190    | 69.30.192.0/18      | US | arin     | 2004-03-16 | WII-KC - WholeSale Internet, Inc.,US
32097   | 69.30.215.162    | 69.30.192.0/18      | US | arin     | 2004-03-16 | WII-KC - WholeSale Internet, Inc.,US
32097   | 69.30.215.42     | 69.30.192.0/18      | US | arin     | 2004-03-16 | WII-KC - WholeSale Internet, Inc.,US
32097   | 69.30.249.50     | 69.30.192.0/18      | US | arin     | 2004-03-16 | WII-KC - WholeSale Internet, Inc.,US
32107   | 24.143.113.56    | 24.143.96.0/19      | US | arin     | 2005-05-03 | WAVE-CABLE - Wave Broadband,US
32107   | 24.56.249.72     | 24.56.224.0/19      | US | arin     | 2001-10-19 | WAVE-CABLE - Wave Broadband,US
32220   | 24.233.74.111    | 24.233.64.0/20      | US | arin     | 2002-08-06 | ASN-BELD - Braintree Electric Light Dept.,US
32244   | 67.227.240.79    | 67.227.128.0/17     | US | arin     | 2008-01-23 | LIQUID-WEB-INC - Liquid Web, Inc.,US
32244   | 69.16.233.162    | 69.16.192.0/18      | US | arin     | 2005-05-26 | LIQUID-WEB-INC - Liquid Web, Inc.,US
32329   | 162.245.23.63    | 162.245.20.0/22     | US | arin     | 2014-03-21 | MONKEYBRAINS - Monkey Brains,US
32329   | 192.195.83.130   | 192.195.80.0/22     | US | arin     | 2013-01-31 | MONKEYBRAINS - Monkey Brains,US
32354   | 173.239.79.210   | 173.239.64.0/20     | US | arin     | 2010-04-12 | UNWIRED - Unwired,US
32475   | 198.143.136.237  | 198.143.128.0/18    | US | arin     | 2012-05-16 | SINGLEHOP-LLC - SingleHop, Inc.,US
32613   | 70.38.31.121     | 70.38.0.0/17        | CA | arin     | 2008-07-08 | IWEB-AS - iWeb Technologies Inc.,CA
32645   | 66.243.211.29    | 66.243.208.0/22     | US | arin     | 2004-02-18 | PIVOT - FAIRPOINT COMMUNICATIONS, INC.,US
32748   | 69.162.139.9     | 69.162.128.0/18     | US | arin     | 2009-04-22 | STEADFAST - Steadfast Networks,US
32780   | 50.31.252.43     | 50.31.252.0/22      | US | arin     | 2011-02-03 | HOSTINGSERVICES-INC - Hosting Services, Inc.,US
33028   | 199.19.213.176   | 199.19.212.0/22     | CA | arin     | 2010-07-30 | AS33028 - TheNebulaCloud, Inc.,CA
33070   | 192.237.212.17   | 192.237.192.0/19    | US | arin     | 2013-06-05 | RMH-14 - Rackspace Hosting,US
33070   | 67.23.43.46      | 67.23.32.0/20       | US | arin     | 2009-01-23 | RMH-14 - Rackspace Hosting,US
33083   | 192.34.80.176    | 192.34.80.0/21      | US | arin     | 2012-11-20 | AXCELX-NET - AxcelX Technologies LLC,US
33182   | 162.221.184.64   | 162.221.184.0/21    | US | arin     | 2013-09-20 | DIMENOC - HostDime.com, Inc.,US
33182   | 185.38.47.224    | 185.38.44.0/22      | GB | ripencc  | 2013-10-18 | DIMENOC - HostDime.com, Inc.,US
33182   | 198.49.73.11     | 198.49.64.0/20      | US | arin     | 2012-07-27 | DIMENOC - HostDime.com, Inc.,US
33182   | 212.18.232.187   | 212.18.224.0/20     | GB | ripencc  |            | DIMENOC - HostDime.com, Inc.,US
33182   | 23.239.145.125   | 23.239.145.0/24     | US | arin     | 2013-11-04 | DIMENOC - HostDime.com, Inc.,US
33363   | 107.147.126.141  | 107.147.0.0/17      | US | arin     | 2013-11-06 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 184.90.178.141   | 184.88.0.0/14       | US | arin     | 2010-03-31 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 184.90.46.152    | 184.88.0.0/14       | US | arin     | 2010-03-31 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 184.90.98.78     | 184.88.0.0/14       | US | arin     | 2010-03-31 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 50.89.226.60     | 50.88.0.0/15        | US | arin     | 2011-02-01 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 71.47.58.73      | 71.46.0.0/15        | US | arin     | 2005-06-08 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 72.239.49.72     | 72.238.0.0/15       | US | arin     | 2005-04-21 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 97.100.89.13     | 97.100.0.0/14       | US | arin     | 2007-04-09 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33363   | 97.102.70.117    | 97.100.0.0/14       | US | arin     | 2007-04-09 | BHN-TAMPA - BRIGHT HOUSE NETWORKS, LLC,US
33387   | 142.54.176.178   | 142.54.160.0/19     | US | arin     | 2012-05-18 | DATASHACK - DataShack, LC,US
33387   | 192.151.154.142  | 192.151.144.0/20    | US | arin     | 2012-11-27 | DATASHACK - DataShack, LC,US
33387   | 192.187.106.146  | 192.187.96.0/19     | US | arin     | 2013-05-01 | DATASHACK - DataShack, LC,US
33387   | 192.187.124.98   | 192.187.96.0/19     | US | arin     | 2013-05-01 | DATASHACK - DataShack, LC,US
33604   | 204.13.46.104    | 204.13.40.0/21      | US | arin     | 2005-04-05 | BTNETWORK - Burlington Telecom,US
33604   | 65.183.154.104   | 65.183.152.0/21     | US | arin     | 2006-05-16 | BTNETWORK - Burlington Telecom,US
33616   | 216.131.23.75    | 216.131.16.0/21     | US | arin     | 2015-04-27 | CO-MO-COMM - Co-Mo Comm Inc,US
33785   | 41.223.53.141    | 41.223.53.0/24      | EG | afrinic  | 2006-09-12 | CITYNET,EG
33785   | 41.77.136.254    | 41.77.136.0/24      | EG | afrinic  | 2011-08-12 | CITYNET,EG
33824   | 94.185.90.86     | 94.185.88.0/22      | DE | ripencc  | 2011-09-15 | CONSOL-AS ConSol Consulting & Solutions Software GmbH,DE
33885   | 109.104.12.92    | 109.104.0.0/19      | SE | ripencc  | 2009-08-26 | OWNIT Ownit Broadband AB,SE
33885   | 178.78.212.37    | 178.78.192.0/18     | SE | ripencc  | 2010-04-28 | OWNIT Ownit Broadband AB,SE
33885   | 212.107.149.145  | 212.107.128.0/19    | SE | ripencc  | 2008-11-17 | OWNIT Ownit Broadband AB,SE
33885   | 212.107.156.226  | 212.107.128.0/19    | SE | ripencc  | 2008-11-17 | OWNIT Ownit Broadband AB,SE
33885   | 212.107.156.238  | 212.107.128.0/19    | SE | ripencc  | 2008-11-17 | OWNIT Ownit Broadband AB,SE
33885   | 92.244.31.5      | 92.244.0.0/19       | SE | ripencc  | 2008-02-04 | OWNIT Ownit Broadband AB,SE
33984   | 81.20.132.158    | 81.20.128.0/20      | DE | ripencc  | 2008-12-12 | SURFPLANET-AS Surfplanet GmbH,DE
33984   | 85.88.11.243     | 85.88.0.0/19        | DE | ripencc  | 2004-09-23 | SURFPLANET-AS Surfplanet GmbH,DE
34011   | 109.239.48.147   | 109.239.48.0/20     | DE | ripencc  | 2010-02-03 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 109.239.48.152   | 109.239.48.0/20     | DE | ripencc  | 2010-02-03 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 109.239.48.26    | 109.239.48.0/20     | DE | ripencc  | 2010-02-03 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.26.193   | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.3.164    | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.3.2      | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.32.208   | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.32.247   | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.36.135   | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 134.119.9.35     | 134.119.0.0/16      | NO | ripencc  |            | DOMAINFACTORY domainfactory GmbH,DE
34011   | 141.0.21.242     | 141.0.16.0/21       | DE | ripencc  | 2011-06-20 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 185.21.100.163   | 185.21.100.0/22     | DE | ripencc  | 2013-03-14 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 185.21.100.50    | 185.21.100.0/22     | DE | ripencc  | 2013-03-14 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 37.200.98.5      | 37.200.96.0/21      | DE | ripencc  | 2012-03-22 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 37.200.99.251    | 37.200.96.0/21      | DE | ripencc  | 2012-03-22 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 46.252.24.56     | 46.252.16.0/20      | DE | ripencc  | 2010-12-16 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 46.252.25.249    | 46.252.16.0/20      | DE | ripencc  | 2010-12-16 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 46.252.26.2      | 46.252.16.0/20      | DE | ripencc  | 2010-12-16 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 93.180.154.94    | 93.180.152.0/21     | DE | ripencc  | 2012-09-06 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 93.180.156.84    | 93.180.152.0/21     | DE | ripencc  | 2012-09-06 | DOMAINFACTORY domainfactory GmbH,DE
34011   | 93.180.157.154   | 93.180.152.0/21     | DE | ripencc  | 2012-09-06 | DOMAINFACTORY domainfactory GmbH,DE
34102   | 91.190.117.77    | 91.190.112.0/20     | RU | ripencc  | 2007-01-02 | AWANTI-AS Awanti Ltd.,RU
34145   | 46.236.149.224   | 46.236.128.0/19     | RU | ripencc  | 2010-12-21 | TOMTEL LLC TOMTEL,RU
34145   | 79.136.153.114   | 79.136.128.0/18     | RU | ripencc  | 2007-10-12 | TOMTEL LLC TOMTEL,RU
34168   | 213.167.222.238  | 213.167.192.0/19    | RU | ripencc  | 2008-11-21 | ELCOM-ISP-AS PJSC Rostelecom,RU
34168   | 84.53.232.154    | 84.53.192.0/18      | RU | ripencc  | 2004-11-05 | ELCOM-ISP-AS PJSC Rostelecom,RU
34168   | 84.53.247.169    | 84.53.192.0/18      | RU | ripencc  | 2004-11-05 | ELCOM-ISP-AS PJSC Rostelecom,RU
34171   | 213.73.112.135   | 213.73.64.0/18      | DE | ripencc  | 2000-09-28 | INTERDOTNET-LIG-AS Inter.Net Germany ligado operation,DE
34171   | 213.73.81.210    | 213.73.64.0/18      | DE | ripencc  | 2000-09-28 | INTERDOTNET-LIG-AS Inter.Net Germany ligado operation,DE
34224   | 87.120.37.136    | 87.120.37.0/24      | BG | ripencc  | 2005-07-12 | NETERRA-AS Neterra Ltd.,BG
34224   | 87.120.37.14     | 87.120.37.0/24      | BG | ripencc  | 2005-07-12 | NETERRA-AS Neterra Ltd.,BG
34224   | 87.121.52.233    | 87.121.52.0/24      | BG | ripencc  | 2005-07-12 | NETERRA-AS Neterra Ltd.,BG
34224   | 91.92.66.82      | 91.92.66.0/24       | BG | ripencc  | 2006-08-15 | NETERRA-AS Neterra Ltd.,BG
34224   | 94.156.77.192    | 94.156.77.0/24      | BG | ripencc  | 2008-08-27 | NETERRA-AS Neterra Ltd.,BG
34232   | 176.53.232.37    | 176.53.192.0/18     | RU | ripencc  | 2011-05-30 | PULNET Pulnet Ltd,RU
34240   | 217.11.57.226    | 217.11.48.0/20      | DE | ripencc  | 2002-11-11 | MANITU manitu GmbH,DE
34240   | 89.238.77.4      | 89.238.64.0/18      | DE | ripencc  | 2006-07-21 | MANITU manitu GmbH,DE
34240   | 89.238.89.197    | 89.238.64.0/18      | DE | ripencc  | 2006-07-21 | MANITU manitu GmbH,DE
34274   | 92.39.246.45     | 92.39.240.0/20      | FR | ripencc  | 2010-01-07 | ELBMULTIMEDIA ELB MULTIMEDIA,FR
34300   | 62.173.154.153   | 62.173.128.0/19     | RU | ripencc  | 2007-02-07 | SPACENET-AS JSC Internet-Cosmos,RU
34383   | 95.136.163.100   | 95.136.128.0/17     | FR | ripencc  | 2009-03-03 | TELOISE-AS Teloise,FR
34533   | 46.0.191.162     | 46.0.0.0/16         | RU | ripencc  | 2010-08-10 | ESAMARA-AS JSC _ER-Telecom Holding_,RU
34533   | 5.165.34.195     | 5.165.32.0/19       | RU | ripencc  | 2012-07-25 | ESAMARA-AS JSC _ER-Telecom Holding_,RU
34549   | 185.37.145.44    | 185.37.144.0/22     | DE | ripencc  | 2013-10-14 | MEER-AS meerfarbig GmbH & Co. KG,DE
34549   | 94.247.41.130    | 94.247.40.0/21      | DE | ripencc  | 2008-11-25 | MEER-AS meerfarbig GmbH & Co. KG,DE
34550   | 85.113.145.82    | 85.113.128.0/19     | RU | ripencc  | 2005-02-11 | INTERCON-AS Intercon JSC,RU
34555   | 185.7.148.78     | 185.7.148.0/22      | GB | ripencc  | 2012-10-23 | CCS-LEEDS-ASN C.C.S. (Leeds) Ltd,GB
34602   | 77.243.105.223   | 77.243.104.0/21     | RU | ripencc  | 2007-03-12 | STARLINK-AS Media Ltd,RU
34610   | 95.109.122.144   | 95.109.0.0/17       | SE | ripencc  | 2008-12-10 | RIKSNET ,SE
34695   | 94.47.75.82      | 94.47.0.0/16        | IT | ripencc  | 2008-06-04 | E4A-AS E4A s.r.l.,IT
34702   | 46.22.223.45     | 46.22.208.0/20      | EE | ripencc  | 2010-11-30 | WAVECOM-AS WaveCom AS,EE
34743   | 94.244.144.164   | 94.244.128.0/18     | UA | ripencc  | 2009-03-02 | NASHNET-AS NashNet Ltd,UA
34779   | 84.255.239.131   | 84.255.192.0/18     | SI | ripencc  | 2004-12-14 | T-2-AS T-2, d.o.o.,SI
34779   | 93.103.227.73    | 93.103.224.0/19     | SI | ripencc  | 2008-03-14 | T-2-AS T-2, d.o.o.,SI
34781   | 85.218.64.145    | 85.218.0.0/17       | CH | ripencc  | 2005-01-25 | SIL-CITYCABLE-AS Citycable,CH
34820   | 85.159.106.92    | 85.159.106.0/24     | SK | ripencc  | 2005-03-14 | DANNAX-SK-AS DELTA ONLINE spol. s r.o.,SK
34892   | 85.234.2.130     | 85.234.0.0/22       | RU | ripencc  | 2005-04-26 | INFOLINK-AS Infolink,RU
34971   | 192.71.245.137   | 192.71.245.0/24     | SE | ripencc  | 2000-03-17 | PDDA-AS Prometeus di Daniela Agro,CZ
34971   | 192.71.245.137   | 192.71.245.0/24     | SE | ripencc  | 2000-03-17 | PDDA-AS Prometeus di Daniela Agro,CZ
34971   | 192.71.245.138   | 192.71.245.0/24     | SE | ripencc  | 2000-03-17 | PDDA-AS Prometeus di Daniela Agro,CZ
34971   | 192.71.245.36    | 192.71.245.0/24     | SE | ripencc  | 2000-03-17 | PDDA-AS Prometeus di Daniela Agro,CZ
34971   | 193.183.99.213   | 193.183.98.0/23     | SE | ripencc  |            | PDDA-AS Prometeus di Daniela Agro,CZ
34971   | 37.247.55.143    | 37.247.48.0/21      | IT | ripencc  | 2012-04-18 | PDDA-AS Prometeus di Daniela Agro,CZ
34971   | 37.247.55.212    | 37.247.48.0/21      | IT | ripencc  | 2012-04-18 | PDDA-AS Prometeus di Daniela Agro,CZ
34989   | 217.170.205.113  | 217.170.192.0/20    | NO | ripencc  | 2009-02-11 | SERVETHEWORLD-AS ServeTheWorld AS,NO
34989   | 83.143.83.229    | 83.143.80.0/21      | NO | ripencc  | 2005-05-12 | SERVETHEWORLD-AS ServeTheWorld AS,NO
34989   | 91.189.176.65    | 91.189.176.0/21     | NO | ripencc  | 2007-03-16 | SERVETHEWORLD-AS ServeTheWorld AS,NO
35017   | 149.154.158.122  | 149.154.158.0/24    | EU | ripencc  | 2011-08-16 | SWIFTWAY-AS Swiftway Sp. z o.o.,GB
35017   | 149.154.158.228  | 149.154.158.0/24    | EU | ripencc  | 2011-08-16 | SWIFTWAY-AS Swiftway Sp. z o.o.,GB
35017   | 37.1.215.204     | 37.1.208.0/21       | UA | ripencc  | 2011-12-13 | SWIFTWAY-AS Swiftway Sp. z o.o.,GB
35017   | 94.100.18.162    | 94.100.18.0/24      | NL | ripencc  | 2008-07-09 | SWIFTWAY-AS Swiftway Sp. z o.o.,GB
35018   | 80.89.192.158    | 80.89.192.0/20      | RU | ripencc  | 2008-12-08 | RU-FIRSTMILE-AS First Mile,Ltd.,RU
35041   | 83.168.200.204   | 83.168.200.0/23     | SE | ripencc  | 2004-04-07 | NET-CRYSTONE-STHLM Crystone AB,SE
35100   | 185.83.93.17     | 185.83.92.0/22      | SE | ripencc  | 2015-01-08 | PATRIKWEB-CORE Patrik Lagerman WEB, Enskild Firma,SE
35141   | 77.70.63.220     | 77.70.63.0/24       | BG | ripencc  | 2007-02-21 | MEGALAN MOBILTEL EAD,BG
35141   | 78.90.15.229     | 78.90.12.0/22       | BG | ripencc  | 2007-06-27 | MEGALAN MOBILTEL EAD,BG
35141   | 78.90.227.228    | 78.90.227.0/24      | BG | ripencc  | 2007-06-27 | MEGALAN MOBILTEL EAD,BG
35141   | 78.90.84.177     | 78.90.84.0/24       | BG | ripencc  | 2007-06-27 | MEGALAN MOBILTEL EAD,BG
35154   | 87.224.210.243   | 87.224.128.0/17     | RU | ripencc  | 2005-06-14 | TELENET-AS PJSC Rostelecom,RU
35158   | 85.233.240.94    | 85.233.224.0/19     | DK | ripencc  | 2005-04-25 | DANSKNET Dansk Net A/S,DK
35244   | 109.125.106.176  | 109.125.64.0/18     | DE | ripencc  | 2010-05-18 | KMS-DE_AS AS for KMS Munich,DE
35244   | 46.128.4.87      | 46.128.0.0/16       | DE | ripencc  | 2010-09-30 | KMS-DE_AS AS for KMS Munich,DE
35244   | 46.128.45.118    | 46.128.0.0/16       | DE | ripencc  | 2010-09-30 | KMS-DE_AS AS for KMS Munich,DE
35244   | 77.47.41.142     | 77.47.0.0/17        | DE | ripencc  | 2007-01-04 | KMS-DE_AS AS for KMS Munich,DE
35244   | 88.215.75.154    | 88.215.64.0/18      | DE | ripencc  | 2006-01-24 | KMS-DE_AS AS for KMS Munich,DE
35244   | 95.157.15.49     | 95.157.0.0/18       | DE | ripencc  | 2009-03-31 | KMS-DE_AS AS for KMS Munich,DE
35244   | 95.157.8.60      | 95.157.0.0/18       | DE | ripencc  | 2009-03-31 | KMS-DE_AS AS for KMS Munich,DE
35328   | 217.31.42.5      | 217.31.32.0/20      | SK | ripencc  | 2008-12-19 | SK-DSIDATA DSi DATA s.r.o.,SK
35366   | 81.7.10.17       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.10.251      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.10.29       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.10.68       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.10.87       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.10.93       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.11.253      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.11.70       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.13.248      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.14.246      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.15.115      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.16.13       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.16.139      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.16.177      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.16.31       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.16.59       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.17.171      | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.3.141       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.3.247       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.7.119       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.7.9.132       | 81.7.0.0/18         | DE | ripencc  | 2009-09-18 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.89.101.53     | 81.89.96.0/20       | DE | ripencc  | 2008-02-27 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.89.96.88      | 81.89.96.0/20       | DE | ripencc  | 2008-02-27 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 81.89.96.89      | 81.89.96.0/20       | DE | ripencc  | 2008-02-27 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 85.31.186.164    | 85.31.184.0/21      | DE | ripencc  | 2005-07-13 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 85.31.186.211    | 85.31.184.0/21      | DE | ripencc  | 2005-07-13 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 85.31.186.253    | 85.31.184.0/21      | DE | ripencc  | 2005-07-13 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 91.143.80.220    | 91.143.80.0/20      | DE | ripencc  | 2006-10-30 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 91.143.91.125    | 91.143.80.0/20      | DE | ripencc  | 2006-10-30 | ISPPRO-AS ISPpro Internet KG,DE
35366   | 91.143.91.142    | 91.143.80.0/20      | DE | ripencc  | 2006-10-30 | ISPPRO-AS ISPpro Internet KG,DE
35370   | 87.243.142.33    | 87.243.128.0/18     | AT | ripencc  | 2005-07-25 | AINET-AS Ainet Telekommunikations-Netzwerk Betriebs GmbH,AT
35376   | 87.104.106.144   | 87.104.0.0/16       | DK | ripencc  | 2005-07-18 | TRE-FOR-BREDBAAND-AS TRE-FOR Bredbaand A/S,DK
35376   | 87.104.133.98    | 87.104.0.0/16       | DK | ripencc  | 2005-07-18 | TRE-FOR-BREDBAAND-AS TRE-FOR Bredbaand A/S,DK
35376   | 87.104.148.152   | 87.104.0.0/16       | DK | ripencc  | 2005-07-18 | TRE-FOR-BREDBAAND-AS TRE-FOR Bredbaand A/S,DK
35376   | 87.104.187.91    | 87.104.0.0/16       | DK | ripencc  | 2005-07-18 | TRE-FOR-BREDBAAND-AS TRE-FOR Bredbaand A/S,DK
35376   | 87.104.55.203    | 87.104.0.0/16       | DK | ripencc  | 2005-07-18 | TRE-FOR-BREDBAAND-AS TRE-FOR Bredbaand A/S,DK
35377   | 193.239.242.89   | 193.239.242.0/23    | RU | ripencc  | 2005-07-22 | TRN-TELECOM-AS _A.B.N._ JSC,RU
35377   | 193.239.243.20   | 193.239.242.0/23    | RU | ripencc  | 2005-07-22 | TRN-TELECOM-AS _A.B.N._ JSC,RU
35393   | 78.41.233.192    | 78.41.232.0/21      | FR | ripencc  | 2007-08-24 | EURO-WEB-AS SAS CTS Computers and Telecommunications Systems,FR
35395   | 80.94.87.20      | 80.94.87.0/24       | DE | ripencc  | 2005-07-29 | GE-CIX-AS GE-CIX GmbH,DE
35411   | 88.204.113.189   | 88.204.112.0/22     | RU | ripencc  | 2005-11-25 | SIBINET-AS Sibinet, Ltd.,RU
35415   | 109.234.36.188   | 109.234.36.0/24     | RU | ripencc  | 2010-01-12 | WEBZILLA Webzilla B.V.,NL
35415   | 109.234.36.196   | 109.234.36.0/24     | RU | ripencc  | 2010-01-12 | WEBZILLA Webzilla B.V.,NL
35425   | 213.138.102.209  | 213.138.96.0/19     | GB | ripencc  | 2011-03-07 | BYTEMARK-AS Bytemark Limited,GB
35425   | 213.138.110.108  | 213.138.96.0/19     | GB | ripencc  | 2011-03-07 | BYTEMARK-AS Bytemark Limited,GB
